Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Canine_TestSuite,Chrome 89.0.4389.128,,,2021-04-26 21:21:15,2021-04-26 21:39:01,17m - 46.094s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC01_Canine_Filter_Breed-Akita,Chrome 89.0.4389.128,,Filter,2021-04-26 21:21:15,2021-04-26 21:22:33,1m - 18.040s,ERROR
closeBrowser(),Chrome 89.0.4389.128,,,2021-04-26 21:21:16,2021-04-26 21:21:17,0.494s,PASSED
"openBrowser("""")",Chrome 89.0.4389.128,,,2021-04-26 21:21:17,2021-04-26 21:21:20,3.480s,PASSED
maximizeWindow(),Chrome 89.0.4389.128,,,2021-04-26 21:21:20,2021-04-26 21:21:21,0.147s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_Breed-Akita.xlsx"")",Chrome 89.0.4389.128,,,2021-04-26 21:21:21,2021-04-26 21:21:43,22.134s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 89.0.4389.128,,,2021-04-26 21:21:43,2021-04-26 21:21:49,6.126s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 89.0.4389.128,,,2021-04-26 21:21:49,2021-04-26 21:21:49,0.175s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 89.0.4389.128,,,2021-04-26 21:21:49,2021-04-26 21:21:55,6.076s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 89.0.4389.128,,,2021-04-26 21:21:55,2021-04-26 21:21:55,0.142s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 89.0.4389.128,,,2021-04-26 21:21:55,2021-04-26 21:22:01,6.066s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 89.0.4389.128,,,2021-04-26 21:22:01,2021-04-26 21:22:01,0.204s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Akita_Chkbx"")",Chrome 89.0.4389.128,,,2021-04-26 21:22:01,2021-04-26 21:22:02,0.281s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 89.0.4389.128,,,2021-04-26 21:22:02,2021-04-26 21:22:17,15.470s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 89.0.4389.128,,,2021-04-26 21:22:17,2021-04-26 21:22:23,6.068s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 89.0.4389.128,,,2021-04-26 21:22:23,2021-04-26 21:22:24,0.272s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 89.0.4389.128,,,2021-04-26 21:22:24,2021-04-26 21:22:33,9.760s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC02_Canine_Filter_Breed-AmerStaffd,Chrome 89.0.4389.128,,Filter,2021-04-26 21:22:33,2021-04-26 21:23:16,42.646s,FAILED
closeBrowser(),Chrome 89.0.4389.128,,,2021-04-26 21:22:34,2021-04-26 21:22:35,0.578s,PASSED
"openBrowser("""")",Chrome 89.0.4389.128,,,2021-04-26 21:22:35,2021-04-26 21:22:36,1.298s,PASSED
maximizeWindow(),Chrome 89.0.4389.128,,,2021-04-26 21:22:36,2021-04-26 21:22:36,0.119s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC02_Canine_Filter_Breed-AmerStaffd.xlsx"")",Chrome 89.0.4389.128,,,2021-04-26 21:22:36,2021-04-26 21:22:45,8.513s,PASSED
"click(findTestObject(""Canine/NavBar/Canine_Cases_Btn""))",Chrome 89.0.4389.128,,,2021-04-26 21:22:45,2021-04-26 21:23:16,31.392s,FAILED
,,,,,,,
