Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
COTC022_Study_TestSuite,Chrome 95.0.4638.69,,,2021-11-18 16:19:54,2021-11-18 16:27:15,7m - 21.014s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-COTC022/TC03_Canine_StudyCOTC022-StudyType_Breed,Chrome 95.0.4638.69,,,2021-11-18 16:19:55,2021-11-18 16:22:04,2m - 9.150s,PASSED
Start listener action : getTestScriptName,Chrome 95.0.4638.69,,,2021-11-18 16:19:55,2021-11-18 16:19:55,0.060s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-11-18 16:19:56,2021-11-18 16:19:56,0.270s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Canine_StudyCOTC022-StudyType_Breed.xlsx"")",Chrome 95.0.4638.69,,,2021-11-18 16:19:56,2021-11-18 16:20:14,18.178s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:14,2021-11-18 16:20:14,0.154s,PASSED
"out.println(""Closed the popup window"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:14,2021-11-18 16:20:14,0.001s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 95.0.4638.69,,,2021-11-18 16:20:14,2021-11-18 16:20:14,0.162s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:14,2021-11-18 16:20:15,0.131s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 20)",Chrome 95.0.4638.69,,,2021-11-18 16:20:15,2021-11-18 16:20:16,1.189s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:16,2021-11-18 16:20:16,0.619s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 30)",Chrome 95.0.4638.69,,,2021-11-18 16:20:16,2021-11-18 16:20:17,0.414s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:17,2021-11-18 16:20:17,0.433s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-COTC022_Chkbx""), 30)",Chrome 95.0.4638.69,,,2021-11-18 16:20:17,2021-11-18 16:20:18,0.305s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-COTC022_Chkbx"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:18,2021-11-18 16:20:19,1.455s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 95.0.4638.69,,,2021-11-18 16:20:19,2021-11-18 16:20:19,0.140s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/StudyType/Canine_Filter_StudyType""), 30)",Chrome 95.0.4638.69,,,2021-11-18 16:20:19,2021-11-18 16:20:19,0.129s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/StudyType/Canine_Filter_StudyType""), 5)",Chrome 95.0.4638.69,,,2021-11-18 16:20:19,2021-11-18 16:20:19,0.117s,PASSED
