Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Breed_Regression,Chrome 91.0.4472.164,,,2021-07-22 14:02:36,2021-07-22 15:10:37,1h - 8m - 1.106s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC01_Canine_Filter_Breed-Akita,Chrome 91.0.4472.164,,Filter,2021-07-22 14:02:37,2021-07-22 14:03:53,1m - 15.520s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.164,,,2021-07-22 14:02:37,2021-07-22 14:02:37,0.037s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-22 14:02:38,2021-07-22 14:02:38,0.219s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_Breed-Akita.xlsx"")",Chrome 91.0.4472.164,,,2021-07-22 14:02:38,2021-07-22 14:03:02,23.747s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.164,,,2021-07-22 14:03:02,2021-07-22 14:03:02,0.112s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.164,,,2021-07-22 14:03:02,2021-07-22 14:03:02,0.111s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.164,,,2021-07-22 14:03:02,2021-07-22 14:03:03,0.817s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.164,,,2021-07-22 14:03:03,2021-07-22 14:03:03,0.299s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 91.0.4472.164,,,2021-07-22 14:03:03,2021-07-22 14:03:03,0.101s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.164,,,2021-07-22 14:03:03,2021-07-22 14:03:12,8.953s,PASSED
