Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
COTC022_Study_TestSuite,Chrome 95.0.4638.69,,,2021-11-18 19:48:50,2021-11-18 19:53:29,4m - 38.713s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-COTC022/TC03_Canine_StudyCOTC022-StudyType_Breed,Chrome 95.0.4638.69,,,2021-11-18 19:48:52,2021-11-18 19:49:47,54.815s,ERROR
Start listener action : getTestScriptName,Chrome 95.0.4638.69,,,2021-11-18 19:48:52,2021-11-18 19:48:52,0.055s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-11-18 19:48:53,2021-11-18 19:48:53,0.270s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Canine_StudyCOTC022-StudyType_Breed.xlsx"")",Chrome 95.0.4638.69,,,2021-11-18 19:48:53,2021-11-18 19:49:47,53.872s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-COTC022/TC05_Canine_StudyCOTC022-Breed_RespToTrmt_Sex,Chrome 95.0.4638.69,,,2021-11-18 19:49:47,2021-11-18 19:50:35,48.417s,ERROR
Start listener action : getTestScriptName,Chrome 95.0.4638.69,,,2021-11-18 19:49:47,2021-11-18 19:49:47,0.003s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-11-18 19:49:48,2021-11-18 19:49:48,0.582s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC05_Canine_StudyCOTC022-Breed_RespToTrmt_Sex.xlsx"")",Chrome 95.0.4638.69,,,2021-11-18 19:49:48,2021-11-18 19:50:05,17.106s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:05,2021-11-18 19:50:35,30.133s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-COTC022/TC07_Canine_StudyCOTC022-PrimDisSite_StageOfDisease,Chrome 95.0.4638.69,,,2021-11-18 19:50:35,2021-11-18 19:51:29,53.309s,ERROR
Start listener action : getTestScriptName,Chrome 95.0.4638.69,,,2021-11-18 19:50:35,2021-11-18 19:50:35,0.004s,PASSED
closeBrowser(),Chrome 95.0.4638.69,,,2021-11-18 19:50:36,2021-11-18 19:50:36,0.572s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC07_Canine_StudyCOTC022-PrimDisSite_StageOfDisease.xlsx"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:36,2021-11-18 19:50:50,13.516s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Canine_PopUp_Continue_Btn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:50,2021-11-18 19:50:50,0.118s,PASSED
"out.println(""Closed the popup window"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:50,2021-11-18 19:50:50,0.001s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 95.0.4638.69,,,2021-11-18 19:50:50,2021-11-18 19:50:50,0.120s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:50,2021-11-18 19:50:50,0.136s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 20)",Chrome 95.0.4638.69,,,2021-11-18 19:50:50,2021-11-18 19:50:51,1.025s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/FilterByCases_Facet"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:51,2021-11-18 19:50:52,0.509s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study""), 30)",Chrome 95.0.4638.69,,,2021-11-18 19:50:52,2021-11-18 19:50:52,0.382s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:52,2021-11-18 19:50:53,0.367s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-COTC022_Chkbx""), 30)",Chrome 95.0.4638.69,,,2021-11-18 19:50:53,2021-11-18 19:50:53,0.284s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Study/Canine_Filter_Study-COTC022_Chkbx"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:53,2021-11-18 19:50:54,1.525s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Study/Canine_Filter_Study"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:54,2021-11-18 19:50:55,0.150s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 30)",Chrome 95.0.4638.69,,,2021-11-18 19:50:55,2021-11-18 19:50:55,0.128s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn""), 5)",Chrome 95.0.4638.69,,,2021-11-18 19:50:55,2021-11-18 19:50:55,0.142s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:55,2021-11-18 19:50:56,1.231s,PASSED
"waitForElementPresent(findTestObject(""Canine/Filter/PrimDiseaseSite/BoneAxial_Chkbx""), 30)",Chrome 95.0.4638.69,,,2021-11-18 19:50:56,2021-11-18 19:50:56,0.098s,PASSED
"verifyElementPresent(findTestObject(""Canine/Filter/PrimDiseaseSite/BoneAxial_Chkbx""), 5)",Chrome 95.0.4638.69,,,2021-11-18 19:50:56,2021-11-18 19:50:56,0.117s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Canine/Filter/PrimDiseaseSite/BoneAxial_Chkbx"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:56,2021-11-18 19:50:58,1.346s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Canine/Filter/PrimDiseaseSite/PRIMARYDISEASESITE_Ddn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:58,2021-11-18 19:50:59,1.207s,PASSED
"findTestObject(""Object Repository/Canine/Filter/StageOfDisease/STAGEOFDISEASE_Ddn"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:59,2021-11-18 19:50:59,0.066s,PASSED
"findTestObject(""Object Repository/Canine/Filter/StageOfDisease/NotDetermined_Chkbx"")",Chrome 95.0.4638.69,,,2021-11-18 19:50:59,2021-11-18 19:50:59,0.064s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/StageOfDisease/STAGEOFDISEASE_Ddn""), 30)",Chrome 95.0.4638.69,,,2021-11-18 19:50:59,2021-11-18 19:50:59,0.092s,PASSED
