Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_QuickRun,Chrome 101.0.4951.67,,,2022-05-23 15:40:14,2022-05-23 15:40:51,37.164s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/FileType/TC03_Bento_Filter_FileType-vcf,Chrome 101.0.4951.67,,,2022-05-23 15:40:16,2022-05-23 15:40:51,35.008s,ERROR
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-23 15:40:16,2022-05-23 15:40:16,0.110s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-23 15:40:17,2022-05-23 15:40:17,0.268s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_FileType-vcf.xlsx"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:17,2022-05-23 15:40:39,22.019s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 15:40:39,2022-05-23 15:40:40,0.392s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:40,2022-05-23 15:40:40,0.198s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 15:40:40,2022-05-23 15:40:41,1.123s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:41,2022-05-23 15:40:41,0.131s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-23 15:40:41,2022-05-23 15:40:41,0.225s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:41,2022-05-23 15:40:42,0.524s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:42,2022-05-23 15:40:50,8.747s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 15:40:50,2022-05-23 15:40:51,0.233s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 15:40:51,2022-05-23 15:40:51,0.396s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 101.0.4951.67,,,2022-05-23 15:40:51,2022-05-23 15:40:51,0.030s,ERROR
