Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_UBC01_2TC,Chrome 91.0.4472.124,,,2021-07-16 11:12:07,2021-07-16 11:14:22,2m - 15.032s,ERROR
,,,,,,,
Test Cases/Canine_TestCases/StudyCombinations/Study-Combinations-UBC01/TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite,Chrome 91.0.4472.124,"This test case automates the following work flow:
1. Clicking on the Cases Button in Integrated Canine Data Commons (ICDC) application.
2. Clicking the Study dropdown
3. Selecting the desired Study by selecting the checkbox
4. Comparing the results displayed in UI with the results queried from Neo4j database for the seleted dataset.
",Filter,2021-07-16 11:12:08,2021-07-16 11:13:20,1m - 11.695s,ERROR
Start listener action : getTestScriptName,Chrome 91.0.4472.124,,,2021-07-16 11:12:09,2021-07-16 11:12:09,0.069s,PASSED
closeBrowser(),Chrome 91.0.4472.124,"Opens the browser of choice: Chrome, Firefox or Edge",,2021-07-16 11:12:09,2021-07-16 11:12:10,0.299s,PASSED
"""Driver opened by Katalon is used in Selenium from this step.""",Chrome 91.0.4472.124,,,2021-07-16 11:12:10,2021-07-16 11:12:10,0.003s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_StudyUBC-Breed_Diagnosis_PrimDiseaseSite.xlsx"")",Chrome 91.0.4472.124,"This step takes the Query from input excel and fetches data from Neo4j database. 
Saves the results from neo4j and application in the same name mentioned in the input excel. ",,2021-07-16 11:12:10,2021-07-16 11:12:22,12.722s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 20)",Chrome 91.0.4472.124,Clicks on the Cases button in the Navbar of ICDC's homepage.,,2021-07-16 11:12:22,2021-07-16 11:12:23,0.154s,PASSED
"verifyElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.124,,,2021-07-16 11:12:23,2021-07-16 11:12:23,0.109s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.124,,,2021-07-16 11:12:23,2021-07-16 11:12:23,0.173s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 20)",Chrome 91.0.4472.124,,,2021-07-16 11:12:23,2021-07-16 11:12:25,2.151s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Canine/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.124,,,2021-07-16 11:12:25,2021-07-16 11:12:25,0.184s,PASSED
