Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_QuickRun,Chrome 101.0.4951.67,,,2022-05-23 16:12:05,2022-05-23 16:13:14,1m - 9.037s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/FileType/TC03_Bento_Filter_FileType-vcf,Chrome 101.0.4951.67,,,2022-05-23 16:12:07,2022-05-23 16:13:14,1m - 7.006s,ERROR
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-23 16:12:07,2022-05-23 16:12:07,0.109s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-23 16:12:08,2022-05-23 16:12:08,0.280s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_FileType-vcf.xlsx"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:08,2022-05-23 16:12:27,18.873s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:27,2022-05-23 16:12:27,0.335s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:27,2022-05-23 16:12:27,0.165s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:27,2022-05-23 16:12:28,0.993s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:28,2022-05-23 16:12:29,0.212s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:29,2022-05-23 16:12:29,0.404s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:29,2022-05-23 16:12:29,0.403s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:29,2022-05-23 16:12:38,8.605s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:38,2022-05-23 16:12:38,0.130s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:38,2022-05-23 16:12:38,0.233s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:12:38,2022-05-23 16:12:38,0.036s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:38,2022-05-23 16:12:38,0.116s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:38,2022-05-23 16:12:39,0.389s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_SamplesTable"", ""Object Repository/Bento/Cases_page/Bento_SamplesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:12:39,2022-05-23 16:12:39,0.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:12:39,2022-05-23 16:12:39,0.243s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:12:39,2022-05-23 16:12:39,0.293s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Files, ""Object Repository/Bento/Cases_page/Bento_FilesTable"", ""Object Repository/Bento/Cases_page/Bento_FilesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:12:39,2022-05-23 16:13:14,34.525s,ERROR
