Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_QuickRun,Chrome 101.0.4951.67,,,2022-05-23 16:08:40,2022-05-23 16:09:37,57.114s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/FileType/TC03_Bento_Filter_FileType-vcf,Chrome 101.0.4951.67,,,2022-05-23 16:08:42,2022-05-23 16:09:37,55.027s,PASSED
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-23 16:08:42,2022-05-23 16:08:42,0.087s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-23 16:08:43,2022-05-23 16:08:43,0.274s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_FileType-vcf.xlsx"")",Chrome 101.0.4951.67,,,2022-05-23 16:08:43,2022-05-23 16:09:04,20.835s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:04,2022-05-23 16:09:04,0.300s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:04,2022-05-23 16:09:04,0.169s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:04,2022-05-23 16:09:06,1.273s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:06,2022-05-23 16:09:06,0.167s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:06,2022-05-23 16:09:06,0.212s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:06,2022-05-23 16:09:06,0.454s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:06,2022-05-23 16:09:15,8.696s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:15,2022-05-23 16:09:15,0.198s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:15,2022-05-23 16:09:16,0.341s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:16,0.063s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:16,0.181s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:16,0.294s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_SamplesTable"", ""Object Repository/Bento/Cases_page/Bento_SamplesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:16,0.002s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:16,0.171s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:09:16,2022-05-23 16:09:17,0.200s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Files, ""Object Repository/Bento/Cases_page/Bento_FilesTable"", ""Object Repository/Bento/Cases_page/Bento_FilesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:09:17,2022-05-23 16:09:36,19.876s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-23 16:09:36,2022-05-23 16:09:37,0.604s,PASSED
