Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Breed_Regression,Chrome 91.0.4472.164,,,2021-07-26 15:12:28,2021-07-26 16:04:20,51m - 52.203s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC01_Canine_Filter_Breed-Akita,Chrome 91.0.4472.164,,Filter,2021-07-26 15:12:29,2021-07-26 15:13:31,1m - 1.658s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.164,,,2021-07-26 15:12:29,2021-07-26 15:12:29,0.064s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-26 15:12:30,2021-07-26 15:12:30,0.249s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_Breed-Akita.xlsx"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:30,2021-07-26 15:12:54,24.071s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 15:12:54,2021-07-26 15:12:54,0.120s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:54,2021-07-26 15:12:54,0.129s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.164,,,2021-07-26 15:12:54,2021-07-26 15:12:55,0.739s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:55,2021-07-26 15:12:55,0.342s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 15:12:55,2021-07-26 15:12:56,0.226s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:56,2021-07-26 15:12:57,1.679s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/Akita_Chkbx"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:57,2021-07-26 15:12:59,1.250s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 91.0.4472.164,,,2021-07-26 15:12:59,2021-07-26 15:13:14,15.394s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 91.0.4472.164,,,2021-07-26 15:13:14,2021-07-26 15:13:14,0.084s,PASSED
