Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_TestSuite,Chrome 92.0.4515.107,,,2021-07-28 14:51:04,2021-07-28 14:57:55,6m - 50.581s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/Arm/TC01_Bento_Filter_Arm-A,Chrome 92.0.4515.107,,Filter,2021-07-28 14:51:06,2021-07-28 14:54:51,3m - 44.952s,ERROR
Start listener action : getTestScriptName,Chrome 92.0.4515.107,,,2021-07-28 14:51:06,2021-07-28 14:51:06,0.063s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-07-28 14:51:07,2021-07-28 14:51:07,0.289s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_Filter_Arm-A.xlsx"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:07,2021-07-28 14:51:29,21.802s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:51:29,2021-07-28 14:51:29,0.258s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:29,2021-07-28 14:51:29,0.117s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:51:29,2021-07-28 14:51:30,0.756s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:30,2021-07-28 14:51:30,0.144s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/ARM_Ddn""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:51:30,2021-07-28 14:51:30,0.131s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:30,2021-07-28 14:51:31,0.390s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/Arm/A_Chkbx""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:51:31,2021-07-28 14:51:31,0.348s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/A_Chkbx"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:31,2021-07-28 14:51:31,0.256s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/Arm/ARM_Ddn"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:31,2021-07-28 14:51:32,0.308s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:32,2021-07-28 14:51:41,9.019s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:51:41,2021-07-28 14:51:41,0.294s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 92.0.4515.107,,,2021-07-28 14:51:41,2021-07-28 14:51:42,0.531s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Cases, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 92.0.4515.107,,,2021-07-28 14:51:42,2021-07-28 14:54:51,3m - 9.466s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/Arm/TC02_Bento_Filter_Arm-B,Chrome 92.0.4515.107,,Filter,2021-07-28 14:54:51,2021-07-28 14:55:54,1m - 2.543s,ERROR
Start listener action : getTestScriptName,Chrome 92.0.4515.107,,,2021-07-28 14:54:51,2021-07-28 14:54:51,0.002s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-07-28 14:54:52,2021-07-28 14:54:52,0.609s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC02_Bento_Filter_Arm-B.xlsx"")",Chrome 92.0.4515.107,,,2021-07-28 14:54:52,2021-07-28 14:55:12,20.237s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 92.0.4515.107,,,2021-07-28 14:55:12,2021-07-28 14:55:13,0.124s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 92.0.4515.107,,,2021-07-28 14:55:13,2021-07-28 14:55:13,0.144s,PASSED
