Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_TestSuite,Chrome 92.0.4515.107,,,2021-07-28 15:01:36,2021-07-28 15:19:01,17m - 24.777s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/ERStatus/TC01_Bento_Filter_ERStatus-Negative,Chrome 92.0.4515.107,,Filter,2021-07-28 15:01:38,2021-07-28 15:01:59,20.946s,ERROR
Start listener action : getTestScriptName,Chrome 92.0.4515.107,,,2021-07-28 15:01:38,2021-07-28 15:01:38,0.065s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-07-28 15:01:38,2021-07-28 15:01:39,0.244s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_Filter_ERStatus-Negative.xlsx"")",Chrome 92.0.4515.107,,,2021-07-28 15:01:39,2021-07-28 15:01:56,17.500s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 92.0.4515.107,,,2021-07-28 15:01:56,2021-07-28 15:01:57,0.315s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 92.0.4515.107,,,2021-07-28 15:01:57,2021-07-28 15:01:57,0.210s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 92.0.4515.107,,,2021-07-28 15:01:57,2021-07-28 15:01:58,0.839s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 92.0.4515.107,,,2021-07-28 15:01:58,2021-07-28 15:01:58,0.135s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/ERStatus/ERStatus_Ddn""), 5)",Chrome 92.0.4515.107,,,2021-07-28 15:01:58,2021-07-28 15:01:58,0.141s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/ERStatus/ERStatus_Ddn"")",Chrome 92.0.4515.107,,,2021-07-28 15:01:58,2021-07-28 15:01:58,0.251s,PASSED
