Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Canine_TestSuite,Chrome 88.0.4324.104,,,2021-02-02 13:34:01,2021-02-02 13:35:22,1m - 20.841s,FAILED
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC01_Canine_Filter_Breed-Akita,Chrome 88.0.4324.104,,Filter,2021-02-02 13:34:01,2021-02-02 13:35:22,1m - 20.635s,FAILED
closeBrowser(),Chrome 88.0.4324.104,,,2021-02-02 13:34:02,2021-02-02 13:34:02,0.301s,PASSED
"openBrowser("""")",Chrome 88.0.4324.104,,,2021-02-02 13:34:02,2021-02-02 13:34:04,2.617s,PASSED
maximizeWindow(),Chrome 88.0.4324.104,,,2021-02-02 13:34:04,2021-02-02 13:34:05,0.139s,PASSED
"ctdc.utilities.runtestcaseforKatalon.testSetup("""")",Chrome 88.0.4324.104,,,2021-02-02 13:34:05,2021-02-02 13:34:05,0.050s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_Breed-Akita.xlsx"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:05,2021-02-02 13:34:14,9.486s,PASSED
"click(findTestObject(""Canine/NavBar/Canine_Cases_Btn""))",Chrome 88.0.4324.104,,,2021-02-02 13:34:14,2021-02-02 13:34:19,5.177s,PASSED
"click(findTestObject(""Object Repository/Bento/Filter/FilterByCases_Facet""))",Chrome 88.0.4324.104,,,2021-02-02 13:34:19,2021-02-02 13:34:26,6.359s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 88.0.4324.104,,,2021-02-02 13:34:26,2021-02-02 13:34:26,0.104s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:26,2021-02-02 13:34:26,0.148s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/Filter/Breed/Akita_Chkbx"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:26,2021-02-02 13:34:26,0.172s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:26,2021-02-02 13:34:30,3.391s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 88.0.4324.104,,,2021-02-02 13:34:30,2021-02-02 13:34:30,0.071s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:30,2021-02-02 13:34:30,0.173s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 88.0.4324.104,,,2021-02-02 13:34:30,2021-02-02 13:34:46,16.713s,FAILED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Samples_Tab""), 5)",Chrome 88.0.4324.104,,,2021-02-02 13:34:46,2021-02-02 13:34:47,0.076s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Samples_Tab"")",Chrome 88.0.4324.104,,,2021-02-02 13:34:47,2021-02-02 13:34:47,0.162s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Samples, ""Object Repository/Canine/Canine_Samples_Table"", ""Object Repository/Canine/Canine_Samples_TableHdr"", ""Object Repository/Canine/Canine_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 88.0.4324.104,,,2021-02-02 13:34:47,2021-02-02 13:35:04,17.277s,FAILED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Files_Tab""), 5)",Chrome 88.0.4324.104,,,2021-02-02 13:35:04,2021-02-02 13:35:04,0.075s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Files_Tab"")",Chrome 88.0.4324.104,,,2021-02-02 13:35:04,2021-02-02 13:35:04,0.169s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Files, ""Object Repository/Canine/Canine_Files_Table"", ""Object Repository/Canine/Canine_Files_TableHdr"", ""Object Repository/Canine/Canine_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 88.0.4324.104,,,2021-02-02 13:35:04,2021-02-02 13:35:21,16.764s,FAILED
closeBrowser(),Chrome 88.0.4324.104,,,2021-02-02 13:35:21,2021-02-02 13:35:22,0.595s,PASSED
