Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_TestSuite,Chrome 89.0.4389.90,,,2021-04-08 08:52:21,2021-04-08 08:52:40,18.819s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/MultipleFilters/TC01_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_1,Chrome 89.0.4389.90,,Filter,2021-04-08 08:52:23,2021-04-08 08:52:30,7.044s,ERROR
Start listener action : getTestScriptName,Chrome 89.0.4389.90,,,2021-04-08 08:52:23,2021-04-08 08:52:23,0.080s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-04-08 08:52:24,2021-04-08 08:52:24,0.331s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:24,2021-04-08 08:52:30,5.503s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-04-08 08:52:30,2021-04-08 08:52:30,0.144s,PASSED
"ctdc.utilities.runtestcaseforKatalon.testSetup("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:30,2021-04-08 08:52:30,0.060s,ERROR
Start listener action : renameManifestFile,Chrome 89.0.4389.90,,,2021-04-08 08:52:30,2021-04-08 08:52:30,0.000s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/MultipleFilters/TC02_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-Chemo_2,Chrome 89.0.4389.90,,Filter,2021-04-08 08:52:30,2021-04-08 08:52:35,4.971s,ERROR
Start listener action : getTestScriptName,Chrome 89.0.4389.90,,,2021-04-08 08:52:30,2021-04-08 08:52:30,0.006s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-04-08 08:52:31,2021-04-08 08:52:32,1.147s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:32,2021-04-08 08:52:35,3.004s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-04-08 08:52:35,2021-04-08 08:52:35,0.151s,PASSED
"ctdc.utilities.runtestcaseforKatalon.testSetup("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:35,2021-04-08 08:52:35,0.018s,ERROR
Start listener action : renameManifestFile,Chrome 89.0.4389.90,,,2021-04-08 08:52:35,2021-04-08 08:52:35,0.001s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/MultipleFilters/TC03_Bento_MultiFilter_Diagnosis-Recurrence-TumorSize-TumorGrade,Chrome 89.0.4389.90,,Filter,2021-04-08 08:52:35,2021-04-08 08:52:40,5.350s,ERROR
Start listener action : getTestScriptName,Chrome 89.0.4389.90,,,2021-04-08 08:52:35,2021-04-08 08:52:35,0.003s,PASSED
closeBrowser(),Chrome 89.0.4389.90,,,2021-04-08 08:52:36,2021-04-08 08:52:37,1.134s,PASSED
"openBrowser("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:37,2021-04-08 08:52:40,3.155s,PASSED
maximizeWindow(),Chrome 89.0.4389.90,,,2021-04-08 08:52:40,2021-04-08 08:52:40,0.151s,PASSED
"ctdc.utilities.runtestcaseforKatalon.testSetup("""")",Chrome 89.0.4389.90,,,2021-04-08 08:52:40,2021-04-08 08:52:40,0.018s,ERROR
Start listener action : renameManifestFile,Chrome 89.0.4389.90,,,2021-04-08 08:52:40,2021-04-08 08:52:40,0.001s,PASSED
