Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ICDC_Breed_Regression,Chrome 91.0.4472.164,,,2021-07-26 12:07:40,2021-07-26 12:59:30,51m - 49.911s,FAILED
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC01_Canine_Filter_Breed-Akita,Chrome 91.0.4472.164,,Filter,2021-07-26 12:07:42,2021-07-26 12:08:44,1m - 1.941s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.164,,,2021-07-26 12:07:42,2021-07-26 12:07:42,0.074s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-26 12:07:43,2021-07-26 12:07:44,0.370s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Canine_Filter_Breed-Akita.xlsx"")",Chrome 91.0.4472.164,,,2021-07-26 12:07:44,2021-07-26 12:08:08,24.419s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:08,2021-07-26 12:08:08,0.104s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:08,2021-07-26 12:08:08,0.134s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:08,2021-07-26 12:08:09,0.687s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:09,2021-07-26 12:08:09,0.384s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:09,2021-07-26 12:08:09,0.212s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:09,2021-07-26 12:08:11,1.551s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/Akita_Chkbx"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:11,2021-07-26 12:08:12,1.241s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:12,2021-07-26 12:08:28,15.345s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/CanineResults_Cases_Tab""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:28,2021-07-26 12:08:28,0.079s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Canine/CanineResults_Cases_Tab"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:28,2021-07-26 12:08:28,0.259s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""ICDC"", G_StatBar_Cases, ""Object Repository/Canine/Canine_CasesTable"", ""Object Repository/Canine/Canine_TableHeader"", ""Object Repository/Canine/Canine_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 91.0.4472.164,,,2021-07-26 12:08:28,2021-07-26 12:08:44,15.643s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-26 12:08:44,2021-07-26 12:08:44,0.595s,PASSED
,,,,,,,
Test Cases/Canine_TestCases/Breed/TC02_Canine_Filter_Breed-AmerStaffd,Chrome 91.0.4472.164,,Filter,2021-07-26 12:08:44,2021-07-26 12:10:19,1m - 35.029s,PASSED
Start listener action : getTestScriptName,Chrome 91.0.4472.164,,,2021-07-26 12:08:44,2021-07-26 12:08:44,0.005s,PASSED
closeBrowser(),Chrome 91.0.4472.164,,,2021-07-26 12:08:45,2021-07-26 12:08:45,0.006s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC02_Canine_Filter_Breed-AmerStaffd.xlsx"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:45,2021-07-26 12:08:56,11.387s,PASSED
"waitForElementPresent(findTestObject(""Canine/NavBar/Canine_Cases_Btn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:56,2021-07-26 12:08:56,0.071s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Canine/NavBar/Canine_Cases_Btn"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:56,2021-07-26 12:08:56,0.097s,PASSED
"waitForElementPresent(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:56,2021-07-26 12:08:57,0.721s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:57,2021-07-26 12:08:57,0.303s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Canine/Filter/Breed/BREED_Ddn""), 5)",Chrome 91.0.4472.164,,,2021-07-26 12:08:57,2021-07-26 12:08:57,0.081s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/BREED_Ddn"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:57,2021-07-26 12:08:59,1.482s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabCanineStat(""Object Repository/Canine/Filter/Breed/AmerStaffd_Chkbx"")",Chrome 91.0.4472.164,,,2021-07-26 12:08:59,2021-07-26 12:09:01,1.925s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarCanine(""Object Repository/Canine/StatBar/Canine_StatBar-Studies"", ""Object Repository/Canine/StatBar/Canine_StatBar-Cases"", ""Object Repository/Canine/StatBar/Canine_StatBar-Samples"", ""Object Repository/Canine/StatBar/Canine_StatBar-Files"", ""Object Repository/Canine/StatBar/Canine_StatBar-Aliquots"")",Chrome 91.0.4472.164,,,2021-07-26 12:09:01,2021-07-26 12:09:16,15.334s,PASSED
