Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GMB_QuickRun,Chrome 101.0.4951.67,,,2022-05-20 12:43:22,2022-05-20 12:44:18,55.954s,FAILED
,,,,,,,
Test Cases/GMB_TestCases/CauseOfDeath/TC01_GMB_Filter_CauseOfDeath-CoMorbidEvntSpcfy,Chrome 101.0.4951.67,,Filter,2022-05-20 12:43:23,2022-05-20 12:44:18,54.582s,FAILED
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-20 12:43:23,2022-05-20 12:43:23,0.047s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-20 12:43:24,2022-05-20 12:43:24,0.215s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_GMB_Filter_CauseOfDeath-CoMorbidEvntSpcfy.xlsx"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:24,2022-05-20 12:43:44,20.001s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/GMB/NavBar/GMB_Subjects-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-20 12:43:44,2022-05-20 12:43:44,0.162s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/GMB/NavBar/GMB_Subjects-Btn"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:44,2022-05-20 12:43:44,0.154s,PASSED
"waitForElementPresent(findTestObject(""GMB/Filter/CauseOfDeath/CauseOfDeath_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-20 12:43:44,2022-05-20 12:43:46,1.142s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabGMBStat(""GMB/Filter/CauseOfDeath/CauseOfDeath_Ddn"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:46,2022-05-20 12:43:47,1.271s,PASSED
"waitForElementPresent(findTestObject(""GMB/Filter/CauseOfDeath/CoMorbidEvntSpcfy_Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-20 12:43:47,2022-05-20 12:43:47,0.102s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTabGMBStat(""GMB/Filter/CauseOfDeath/CoMorbidEvntSpcfy_Chkbx"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:47,2022-05-20 12:43:48,1.357s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readGMBStatBar(""Object Repository/GMB/StatBar/GMB_StatBar-Trials"", ""Object Repository/GMB/StatBar/GMB_StatBar-Subjects"", ""Object Repository/GMB/StatBar/GMB_StatBar-Files"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:48,2022-05-20 12:43:58,9.379s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/GMB/GMBResults_Subjects_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-20 12:43:58,2022-05-20 12:43:58,0.099s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/GMB/GMBResults_Subjects_Tab"")",Chrome 101.0.4951.67,,,2022-05-20 12:43:58,2022-05-20 12:43:58,0.228s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""GMB"", G_GStatBar_Subjects, ""Object Repository/GMB/GMB_Subjects_Table"", ""Object Repository/GMB/GMB_Subjects_TableHdr"", ""Object Repository/GMB/GMB_Subjects_TabNextBtn"", G_GWebTabnameSubjects, G_GCypherTabnameSubjects, G_GQuerySubjectsTab)",Chrome 101.0.4951.67,,,2022-05-20 12:43:58,2022-05-20 12:44:18,19.670s,ERROR
