Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_TestSuite,Chrome 92.0.4515.107,,,2021-07-29 09:42:14,2021-07-29 10:20:44,38m - 29.994s,PASSED
,,,,,,,
Test Cases/Bento_TestCases/ERStatus/TC01_Bento_Filter_ERStatus-Negative,Chrome 92.0.4515.107,,Filter,2021-07-29 09:42:15,2021-07-29 09:43:28,1m - 13.110s,PASSED
Start listener action : getTestScriptName,Chrome 92.0.4515.107,,,2021-07-29 09:42:15,2021-07-29 09:42:15,0.061s,PASSED
closeBrowser(),Chrome 92.0.4515.107,,,2021-07-29 09:42:16,2021-07-29 09:42:16,0.279s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC01_Bento_Filter_ERStatus-Negative.xlsx"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:16,2021-07-29 09:42:47,30.562s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 92.0.4515.107,,,2021-07-29 09:42:47,2021-07-29 09:42:47,0.248s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:47,2021-07-29 09:42:47,0.123s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FilterByCases_Facet""), 5)",Chrome 92.0.4515.107,,,2021-07-29 09:42:47,2021-07-29 09:42:48,0.851s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FilterByCases_Facet"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:48,2021-07-29 09:42:48,0.160s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/ERStatus/ERStatus_Ddn""), 5)",Chrome 92.0.4515.107,,,2021-07-29 09:42:48,2021-07-29 09:42:48,0.164s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/ERStatus/ERStatus_Ddn"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:48,2021-07-29 09:42:49,0.356s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/ERStatus/Negative_Chkbx"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:49,2021-07-29 09:42:49,0.244s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/Filter/ERStatus/ERStatus_Ddn"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:49,2021-07-29 09:42:49,0.223s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 92.0.4515.107,,,2021-07-29 09:42:49,2021-07-29 09:42:58,8.520s,PASSED
