Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Bento_QuickRun,Chrome 101.0.4951.67,,,2022-05-23 16:10:27,2022-05-23 16:11:15,47.949s,ERROR
,,,,,,,
Test Cases/Bento_TestCases/FileType/TC03_Bento_Filter_FileType-vcf,Chrome 101.0.4951.67,,,2022-05-23 16:10:29,2022-05-23 16:11:15,45.878s,ERROR
Start listener action : getTestScriptName,Chrome 101.0.4951.67,,,2022-05-23 16:10:29,2022-05-23 16:10:29,0.071s,PASSED
closeBrowser(),Chrome 101.0.4951.67,,,2022-05-23 16:10:30,2022-05-23 16:10:30,0.285s,PASSED
"ctdc.utilities.runtestcaseforKatalon.RunKatalon(""TC03_Bento_Filter_FileType-vcf.xlsx"")",Chrome 101.0.4951.67,,,2022-05-23 16:10:30,2022-05-23 16:10:49,19.196s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/Bento/NavBar/Bento_Cases-Btn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:10:49,2022-05-23 16:10:50,0.318s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/NavBar/Bento_Cases-Btn"")",Chrome 101.0.4951.67,,,2022-05-23 16:10:50,2022-05-23 16:10:50,0.174s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:10:50,2022-05-23 16:10:53,3.015s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/FILETYPE_Ddn"")",Chrome 101.0.4951.67,,,2022-05-23 16:10:53,2022-05-23 16:10:53,0.168s,PASSED
"waitForElementClickable(findTestObject(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:10:53,2022-05-23 16:10:53,0.399s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Bento/Cases_page/Filter/FileType/Vcf_Chkbx"")",Chrome 101.0.4951.67,,,2022-05-23 16:10:53,2022-05-23 16:10:54,0.385s,PASSED
"ctdc.utilities.runtestcaseforKatalon.readStatBarBento(""Object Repository/Bento/StatBar/Bento_StatBar-Programs"", ""Object Repository/Bento/StatBar/Bento_StatBar-Arms"", ""Object Repository/Bento/StatBar/Bento_StatBar-Cases"", ""Object Repository/Bento/StatBar/Bento_StatBar-Samples"", ""Object Repository/Bento/StatBar/Bento_StatBar-Assays"", ""Object Repository/Bento/StatBar/Bento_StatBar-Files"")",Chrome 101.0.4951.67,,,2022-05-23 16:10:54,2022-05-23 16:11:03,8.706s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:11:03,2022-05-23 16:11:03,0.153s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Cases_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:11:03,2022-05-23 16:11:03,0.420s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_CasesTable"", ""Object Repository/Bento/Cases_page/Bento_CasesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_CasesTabNextBtn"", G_WebTabnameCases, G_CypherTabnameCases, G_QueryCasesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:11:03,2022-05-23 16:11:03,0.067s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:11:03,2022-05-23 16:11:03,0.152s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Samples_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:11:03,2022-05-23 16:11:04,0.182s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Studies, ""Object Repository/Bento/Cases_page/Bento_SamplesTable"", ""Object Repository/Bento/Cases_page/Bento_SamplesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_SamplesTabNextBtn"", G_WebTabnameSamples, G_CypherTabnameSamples, G_QuerySamplesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:11:04,2022-05-23 16:11:04,0.001s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab""), 5)",Chrome 101.0.4951.67,,,2022-05-23 16:11:04,2022-05-23 16:11:04,0.143s,PASSED
"ctdc.utilities.runtestcaseforKatalon.clickTab(""Object Repository/Bento/Cases_page/BentoResults_Files_Tab"")",Chrome 101.0.4951.67,,,2022-05-23 16:11:04,2022-05-23 16:11:04,0.222s,PASSED
"ctdc.utilities.runtestcaseforKatalon.multiFunction(""Bento"", G_StatBar_Files, ""Object Repository/Bento/Cases_page/Bento_FilesTable"", ""Object Repository/Bento/Cases_page/Bento_FilesTableHeader"", ""Object Repository/Bento/Cases_page/Bento_FilesTabNextBtn"", G_WebTabnameFiles, G_CypherTabnameFiles, G_QueryFilesTab)",Chrome 101.0.4951.67,,,2022-05-23 16:11:04,2022-05-23 16:11:15,11.142s,ERROR
