Study Code,Case ID,File Name,File ID,Md5sum,User Comments
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai,0e7e9058-527e-5aea-a523-f9c4d3bfec6d,a72c2d21da3d871ca95152ca8a51a032,
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J01.aln.dup.realn.recal.rp.bam,26908c2f-0d76-5941-8fff-fb69f6d74141,5237e7b0c51b92189d8db37ecf598ec7
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J01.aln.dup.realn.recal.rp.bam,28f019ee-1bcf-5e38-a7fa-1571627495e1,852e4c0d56fc5999c06aae490b83111d
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-2C7B125C-T6-A1-J01.aln.dup.realn.recal.rp.bam.bai,2fad2b70-9175-5b30-b36c-dc7d049a2a73,17892122dd04f00ff028e5ba5db6e332
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-04822805-T1-A2-J02.aln.dup.realn.recal.rp.bam.bai,3242ee93-3051-5631-a97b-e012d8a21a6d,6cbbb1818b3d522edcbd42e87cad64a2
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J05.bam.bai,52ed5523-1ea1-5536-80a4-ef065abcfa79,2330b973e5c8faa2df2a8624858ba1be
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-04822805-T1-A2-J01.aln.dup.realn.recal.rp.bam,5831bdea-6153-52cd-8b9c-de98bf9420cd,56abb9d779add88aba81a93f2fdfe099
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J05.bam,60b99373-0643-5006-9edd-13c909c2b725,02d678f61d4e9a88dc1f61e46b92ae54
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J01.aln.dup.realn.recal.rp.bam,707cce85-ec2a-56c2-957a-9ea7083db81f,98466b2ddaab7773eb224149fbaeb853
GLIOMA01,GLIOMA01-i_6B06,CGP-S04-6B06-B626A404-T1-A1-J02.aln.dup.realn.recal.rp.bam.bai,74c73044-5c97-5c32-b807-50ee40c2ecd7,b5b1a936b329c8d112b61da8841da6af
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J05.bam.bai,80aabe91-94d4-5de1-8a59-5e6dfa7aca10,fbf678881e52096928bea21f15fa22fd
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J02.aln.dup.realn.recal.rp.bam,8e0a9bd3-a2dc-5471-88b1-d94f5009f557,afb3720e0eef031826d9d845a68d04d3
GLIOMA01,GLIOMA01-i_1C36,CGP-S04-1C36-33E501F0-T1-A1-J01.aln.dup.realn.recal.rp.bam.bai,93ef7591-57ad-590f-96a9-48492466de20,267c5ce6c166d7ec52978bf1e74c3a3b
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-FAC53263-T6-A2-J02.aln.dup.realn.recal.rp.bam.bai,9b61c303-0f51-598c-99a5-19404a49333b,ae36245aac77708c197939fec4ed0c96
GLIOMA01,GLIOMA01-i_A974,CGP-S02-A974-04822805-T1-A2-J01.aln.dup.realn.recal.rp.bam.bai,a6753e47-4d30-55da-bb89-2fc159e4c69f,523514ae51815900bb0ead41f5753972
GLIOMA01,GLIOMA01-i_C3C0,CGP-S04-C3C0-BFF1962A-T1-A1-J02.aln.dup.realn.recal.rp.bam,ab2bbc39-832e-53cd-9115-bc4e128878c4,2d7d05475ddf798b37b2970108860c69
GLIOMA01,GLIOMA01-i_C3C0,STAR_S04-C3C0-A1-J03u-T1_Aligned.out.bam,acb47d29-c7ad-5b59-b38d-eeabd1829a59,cf4f60353d3517975518eccdb94d956e
